horse_id,horse_name,declared_entry_count,nonempty_entry_count,mojibake_cells_repaired,qc_status,source_url
2012105832,アスカビレン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012105832/
2012104680,アドマイヤピンク,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104680/
2012101146,リアンドジュエリー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012101146/
2012104891,エバーシャルマン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104891/
2012104938,バンゴール,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012104938/
2012104369,フロレットアレー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104369/
2012103146,ゴージャスガール,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012103146/
2012105831,サダムブルーハワイ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012105831/
2012105206,グリシーヌシチー,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012105206/
2012105774,ナガラフラワー,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012105774/
2012104243,レッドカーラ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104243/
2012100608,ティルナノーグ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012100608/
2012104008,タンタアレグリア,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104008/
2012104625,レッドライジェル,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104625/
2012101801,レトロロック,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012101801/
2012104925,ヴェラヴァルスター,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012104925/
2012104129,ミュゼダルタニアン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104129/
2012104929,レーヴミストラル,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104929/
2012100724,マイネルサクセサー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012100724/
2012101117,トーセンアーネスト,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012101117/
2012104882,ウェスタールンド,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104882/
2012104268,スモークフリー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104268/
2012102840,カカドゥ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012102840/
2012103493,ビクトリーミノル,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012103493/
2012104019,センチュリオン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2012104019/
2012104463,マサハヤドリーム,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2012104463/
2012104785,ストレンジクォーク,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2012104785/
2012104331,トーセンスパンキー,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2012104331/
2012104833,ポルトドートウィユ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012104833/
2012104735,サトノラーゼン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104735/
2012110050,ネオアトラクション,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012110050/
2012102411,シャッターチャンス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012102411/
2012104001,リベレーター,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104001/
2012101673,タイセイアプローズ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012101673/
2012104595,スワーヴジョージ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104595/
2012104761,レントラー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012104761/
2012104759,シュヴァルグラン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104759/
2012100825,ゼンノブレーメン,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012100825/
2012104220,ジェネラルゴジップ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104220/
2012104069,アルバートドック,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104069/
2012110007,ロードクロムウェル,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2012110007/
2011104097,ラングレー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011104097/
2009106321,アルフレード,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2009106321/
2011101188,マテンロウボス,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2011101188/
2009106449,アーデント,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2009106449/
2011100370,アズマシャトル,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2011100370/
2012102095,レッツゴードンキ,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2012102095/
2012101083,トーセンナチュラル,62,62,24,PASS,https://db.netkeiba.com/horse/ped/2012101083/
2012105256,ココロノアイ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012105256/
2012104105,クイーンズリング,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104105/
2012104074,キャットコイン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104074/
2012105924,ローデッド,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2012105924/
2012104153,コンテッサトゥーレ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104153/
2012104870,ミッキークイーン,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104870/
2012100599,ペルフィカ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012100599/
2012104884,アースライズ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104884/
2012101989,アンドリエッテ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012101989/
2012104669,ルージュバック,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104669/
2012105999,トーセンラーク,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012105999/
2012103224,ノットフォーマル,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012103224/
2012104599,クルミナル,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104599/
2012104551,ダノンメジャー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104551/
2012104652,アダムスブリッジ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104652/
2012104118,ミュゼスルタン,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012104118/
2010103963,レコンダイト,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010103963/
2010104059,アドマイヤスピカ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010104059/
2008102828,ヴァーゲンザイル,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2008102828/
2010103940,ダービーフィズ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010103940/
2008101228,グランデスバル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2008101228/
2009105989,グランデッツァ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2009105989/
2009101682,トウケイヘイロー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2009101682/
2010103287,マジェスティハーツ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010103287/
2010103543,エーティータラント,62,62,26,PASS,https://db.netkeiba.com/horse/ped/2010103543/
2007100107,マックスドリーム,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2007100107/
2010104429,イリュミナンス,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010104429/
2010104274,シャトーブランシュ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010104274/
2011104105,バウンスシャッセ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011104105/
2008101162,ベリーフィールズ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2008101162/
2009100977,フィロパトール,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2009100977/
2010104124,レッドセシリア,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010104124/
2011103890,リラヴァティ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2011103890/
2009106185,グレイスフラワー,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2009106185/
2010103821,フェリーチェレガロ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2010103821/
2009105230,メイショウスザンナ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2009105230/
2011103832,マリアライト,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011103832/
2008100266,パワースポット,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2008100266/
2010102263,カノン,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2010102263/
2009101057,アドマイヤギャラン,62,62,25,PASS,https://db.netkeiba.com/horse/ped/2009101057/
2010105925,ウインプリメーラ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010105925/
2011103748,トーセンスターダム,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011103748/
2011105072,ワンアンドオンリー,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2011105072/
2010104211,ディアデラマドレ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010104211/
2011104201,ヌーヴォレコルト,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011104201/
2011100482,トーホウジャッカル,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2011100482/
2008103120,フラアンジェリコ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2008103120/
2009106344,マデイラ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2009106344/
2012102774,ヤマカツエース,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012102774/
2009106171,エックスマーク,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2009106171/
2009105739,サトノプライマシー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2009105739/
2008102819,リベルタス,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2008102819/
2010110014,レッドレイヴン,62,62,0,PASS,https://db.netkeiba.com/horse/ped/2010110014/
2008102865,ツクバコガネオー,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2008102865/
2009106545,ナリタスーパーワン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2009106545/
2011100796,マローブルー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2011100796/
2010103780,ノボリディアーナ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2010103780/
2010104344,ジャイアントリープ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2010104344/
2010101988,スワンボート,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2010101988/
2011104628,ハナズリベンジ,62,62,24,PASS,https://db.netkeiba.com/horse/ped/2011104628/
2008100500,サクラアルディート,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2008100500/
2009100295,ユキノサムライ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2009100295/
2009106351,ファントムライト,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2009106351/
2009105855,ロンギングダンサー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2009105855/
2010109147,スイートサルサ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010109147/
2011103741,メドウラーク,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2011103741/
2012104552,アヴニールマルシェ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012104552/
2012104139,ウイングチップ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104139/
2012104777,ジュンツバサ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104777/
2012104475,ロッカフェスタ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104475/
2012102361,ミュゼゴースト,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012102361/
2012104541,グリュイエール,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012104541/
2012104142,ブランドベルグ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104142/
2010104294,セキショウ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2010104294/
2012104491,サンライズセンス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104491/
2012104519,レッドソロモン,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012104519/
2012104792,ジュンスパーヒカル,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012104792/
2012104675,レッドアルティスタ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104675/
2012104598,リアファル,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104598/
2012104319,キロハナ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012104319/
2012106023,バイガエシ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012106023/
2012101422,サラトガスピリット,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2012101422/
2012103949,マッサビエル,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2012103949/
2009106403,フォントルロイ,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2009106403/
2012105433,クインズミラーグロ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012105433/
2012104666,ディープジュエリー,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104666/
2012104733,トーセンビクトリー,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104733/
2012103409,ホワイトエレガンス,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012103409/
2012104906,タッチングスピーチ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104906/
2012104864,テンダリーヴォイス,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012104864/
2012104771,ミコラソン,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012104771/
2012104632,スティーグリッツ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012104632/
2012105400,アンビシャス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012105400/
2009105009,クラレント,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2009105009/
2011101273,エイシンヒカリ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2011101273/
2009106525,ヴァンセンヌ,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2009106525/
2011103854,ステファノス,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011103854/
2011103565,イスラボニータ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2011103565/
2009105928,スーパームーン,62,62,2,PASS,https://db.netkeiba.com/horse/ped/2009105928/
2010105143,プランスペスカ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2010105143/
2010100791,プロモントーリオ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010100791/
2011105266,ゴールドアクター,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2011105266/
2010100035,シャイニープリンス,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2010100035/
2009105355,フレイムコード,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2009105355/
2010104343,バロンドゥフォール,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2010104343/
2011103610,タガノエトワール,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2011103610/
2010103747,リメインサイレント,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010103747/
2011104724,ウインリバティ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011104724/
2010102094,メイショウマンボ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2010102094/
2010102459,スマートレイアー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010102459/
2011100352,シュンドルボン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2011100352/
2013109018,リスペクトアース,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013109018/
2013105867,ケルフロイデ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105867/
2013106075,アドマイヤエイカン,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013106075/
2013105975,ドレッドノータス,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105975/
2013103727,ウインクルサルーテ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013103727/
2013101819,キャノンストーム,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013101819/
2013104475,ダンツプリウス,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013104475/
2013101249,ウインテンダネス,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013101249/
2013101965,オンザロックス,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013101965/
2013103338,ジョルジュサンク,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013103338/
2013105677,ロライマ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105677/
2013104642,コパノミライ,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013104642/
2009105926,ジャングルクルーズ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2009105926/
2011106394,ショウナンバッハ,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2011106394/
2011100066,トゥインクル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2011100066/
2011104019,アルバート,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2011104019/
2010106226,ゴッドフロアー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010106226/
2010100097,ケイアイチョウサン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2010100097/
2010102243,トルークマクト,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010102243/
2007104812,アロマカフェ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2007104812/
2013105429,プランスシャルマン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013105429/
2013104063,ネコダンサー,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013104063/
2013102635,ラブレオ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013102635/
2013105789,ハートレー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013105789/
2013104704,ディーマジェスティ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013104704/
2013106012,バティスティーニ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2013106012/
2013102679,ロードクエスト,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013102679/
2013104025,プレイヤーサムソン,62,62,29,PASS,https://db.netkeiba.com/horse/ped/2013104025/
2013100096,ブレイブスマッシュ,62,62,27,PASS,https://db.netkeiba.com/horse/ped/2013100096/
2013101866,クラウンスカイ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013101866/
2013106118,ブラックスピネル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013106118/
2008103273,トーセンレーヴ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2008103273/
2011103978,ネオリアリズム,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2011103978/
2010104134,フルーキー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2010104134/
2010104458,ライズトゥフェイム,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2010104458/
2011103837,ハピネスダンサー,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2011103837/
2010104147,ヴィルジニア,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2010104147/
2010106366,アルマディヴァン,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2010106366/
2010101874,マコトブリジャール,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2010101874/
2010104515,レイヌドネージュ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2010104515/
2011100497,リーサルウェポン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2011100497/
2010104221,オツウ,62,62,25,PASS,https://db.netkeiba.com/horse/ped/2010104221/
2013105785,メートルダール,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013105785/
2013105309,ウムブルフ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013105309/
2013105930,プロフェット,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013105930/
2013109108,カミノライデン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013109108/
2013100615,ルネイション,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013100615/
2013101928,マイネルラフレシア,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013101928/
2013105825,アドマイヤモラール,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2013105825/
2013104828,アポロナイスジャブ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013104828/
2013103343,ユウチェンジ,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2013103343/
2013102829,ダイチラディウス,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013102829/
2013103526,ナムラシングン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013103526/
2011104306,シャドウダンサー,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011104306/
2007106459,メイショウウズシオ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2007106459/
2008105224,アップルジャック,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2008105224/
2008101020,ショウナンマイティ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2008101020/
2008102912,ルルーシュ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2008102912/
2011105057,ヤマニンボワラクテ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011105057/
2009106315,ヒストリカル,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2009106315/
2011103483,マドリードカフェ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011103483/
2008102924,エバーグリーン,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2008102924/
2012104650,モンドインテロ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104650/
2013103638,シャララ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013103638/
2013105387,タイセイサミット,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013105387/
2013105399,エアスピネル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013105399/
2013100077,ヴィガーエッジ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013100077/
2013100159,モウカッテル,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2013100159/
2013106474,ケンホファヴァルト,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013106474/
2013102880,イマジンザット,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013102880/
2013105194,モーゼス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105194/
2013105915,リオンディーズ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013105915/
2013105788,マカヒキ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105788/
2013100334,エディクト,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013100334/
2008103016,サトノアポロ,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2008103016/
2012100627,アングライフェン,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012100627/
2012104708,ケツァルテナンゴ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012104708/
2011105687,ストロベリーキング,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2011105687/
2008104087,マイネルラクリマ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2008104087/
2009101803,ニシノビークイック,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2009101803/
2013105768,アドマイヤダイオウ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013105768/
2013106108,マウントロブソン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013106108/
2013109072,ミライヘノツバサ,62,62,28,PASS,https://db.netkeiba.com/horse/ped/2013109072/
2013106099,ミッキーロケット,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013106099/
2013105109,トーアライジン,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2013105109/
2013106101,サトノダイヤモンド,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013106101/
2013102016,バレエダンサー,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013102016/
2013102323,ゲッカコウ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013102323/
2013106013,ビッシュ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013106013/
2013106063,アグレアーブル,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013106063/
2013100928,ショコラーチ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013100928/
2013105820,アウェイク,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013105820/
2013105699,ファイアクリスタル,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105699/
2013103682,フロンテアクイーン,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2013103682/
2013104596,ブルーオリエント,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2013104596/
2013105648,パールコード,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105648/
2013101145,トウカイシェーン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013101145/
2013106031,エマノン,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013106031/
2013106130,クィーンズベスト,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013106130/
2013105243,シークザフューチャ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013105243/
2013102955,クロコスミア,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013102955/
2013105919,エルビッシュ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013105919/
2013106005,チェッキーノ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013106005/
2013100637,ラヴアンドポップ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013100637/
2013102986,フレンドミラクル,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2013102986/
2013105662,ロスカボス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105662/
2013105902,レッドエルディスト,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013105902/
2013102194,ドンチャブ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013102194/
2013105718,ヴァンキッシュラン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105718/
2013102938,マイネルハニー,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013102938/
2013105676,タンサンドール,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105676/
2013105771,アルカサル,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2013105771/
2013102360,ノーブルマーズ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013102360/
2013106128,プロディガルサン,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013106128/
2013106182,レーヴァテイン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013106182/
2013104468,ダンツエイコウ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013104468/
2013101522,スマートオーディン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013101522/
2013105214,エルリストン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013105214/
2013105681,スワーヴアーサー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105681/
2013101798,カルムパシオン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013101798/
2013106025,エルプシャフト,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013106025/
2013106171,アドマイヤビスタ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013106171/
2013105760,ロイカバード,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105760/
2013102042,ゼンノタヂカラオ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013102042/
2013103604,アグネスフォルテ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013103604/
2013102232,フォルテミノル,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2013102232/
2013104153,スズカバーディー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013104153/
2009105825,サトノギャラント,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2009105825/
2013101938,フロムマイハート,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2013101938/
2013105906,シンハライト,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013105906/
2013105721,アットザシーサイド,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013105721/
2013103390,ペプチドサプル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013103390/
2013106072,アドマイヤリード,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013106072/
2013106329,デンコウアンジュ,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2013106329/
