horse_id,horse_name,ancestor,occurrences,cross_pattern,paths,total_blood_share_pct,wright_F_contribution_pct,is_sire_dam_common
2010105964,マイネルミラノ,Hail to Reason,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2010105964,マイネルミラノ,Northern Dancer,3,4x5x5,SDDSS|DSSS|DDDSS,12.5,0.5859375,True
2010104298,ラブリーデイ,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DSDSS,9.375,0.390625,True
2008105362,ナカヤマナイト,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2010103783,ロゴタイプ,Cosmah,2,4x5,SSDSD|DSSD,9.375,0.390625,True
2010103783,ロゴタイプ,Hail to Reason,2,4x5,SSDSS|DSSS,9.375,0.390625,True
2010103783,ロゴタイプ,Halo,2,3x4,SSDS|DSS,18.75,1.5625,True
2010103783,ロゴタイプ,Northern Dancer,2,5x5,SSSSS|DDDSS,6.25,0.1953125,True
2008103265,デウスウルト,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDSSS,9.375,0.390625,True
2008103265,デウスウルト,Raise a Native,2,4x5,SSSS|DDDSS,9.375,0.390625,True
2010110107,ヒュウマ,A.P. Indy,2,2x3,SDS|DS,37.5,6.25,True
2010110107,ヒュウマ,Bold Reasoning,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2010110107,ヒュウマ,Danzig,2,3x4,SSD|SSDS,18.75,0.0,False
2010110107,ヒュウマ,Gold Digger,2,4x5,SSSSD|DDSD,9.375,0.390625,True
2010110107,ヒュウマ,Lassie Dear,2,4x5,SDSDD|DSDD,9.375,0.390625,True
2010110107,ヒュウマ,Mr. Prospector,2,3x4,SSSS|DDS,18.75,1.5625,True
2010110107,ヒュウマ,My Charmer,2,4x5,SDSSD|DSSD,9.375,0.390625,True
2010110107,ヒュウマ,Raise a Native,2,4x5,SSSSS|DDSS,9.375,0.390625,True
2010110107,ヒュウマ,Seattle Slew,2,3x4,SDSS|DSS,18.75,1.5625,True
2010110107,ヒュウマ,Secretariat,2,4x5,SDSDS|DSDS,9.375,0.390625,True
2010110107,ヒュウマ,Weekend Surprise,2,3x4,SDSD|DSD,18.75,1.5625,True
2008101384,メイショウナルト,Northern Dancer,3,4x5x5,SDDSS|DSSS|DDSSS,12.5,0.5859375,True
2010103776,ユールシンギング,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2010103776,ユールシンギング,Roberto,2,3x5,SSS|DDDSS,15.625,0.78125,True
2011106350,マイネルフロスト,Danzig,2,4x4,DSDS|DDSS,12.5,0.0,False
2011106350,マイネルフロスト,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2011106350,マイネルフロスト,Northern Dancer,3,5x5x5,SDSSS|DSDSS|DDSSS,9.375,0.390625,True
2011106350,マイネルフロスト,Pas de Nom,2,5x5,DSDSD|DDSSD,6.25,0.0,False
2009105738,クランモンタナ,Goofed,2,4x5,SDSSD|DDSD,9.375,0.390625,True
2009105738,クランモンタナ,Lyphard,2,3x4,SDSS|DDS,18.75,1.5625,True
2009105738,クランモンタナ,Northern Dancer,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2009104264,ケイアイエレガント,Nashua,2,5x5,SSSDS|DDSDS,6.25,0.1953125,True
2009104264,ケイアイエレガント,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDDSS,9.375,0.390625,True
2010104993,バッドボーイ,Native Dancer,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2010104993,バッドボーイ,Raise You,2,5x5,DSSSD|DDSSD,6.25,0.0,False
2010104993,バッドボーイ,Raise a Native,2,4x4,DSSS|DDSS,12.5,0.0,False
2009110101,アンコイルド,Hail to Reason,2,4x5,SDDSS|DDDS,9.375,0.390625,True
2009110101,アンコイルド,Natalma,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2009110101,アンコイルド,Nearctic,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2009110101,アンコイルド,Northern Dancer,2,4x4,SSSS|DSSS,12.5,0.78125,True
2008103125,パッションダンス,Goofed,2,4x5,SDSSD|DDSD,9.375,0.390625,True
2008103125,パッションダンス,Lyphard,2,3x4,SDSS|DDS,18.75,1.5625,True
2008103125,パッションダンス,Northern Dancer,3,4x5x5,SDSSS|DSDSS|DDSS,12.5,0.5859375,True
2012102487,クラージュシチー,Northern Dancer,3,5x5x5,SSSSS|SDDSS|DDSSS,9.375,0.390625,True
2012104665,ブライトバローズ,Northern Dancer,3,4x5x5,SSDSS|SDSSS|DDSS,12.5,0.78125,True
2012103195,オトコギイッポン,Halo,3,1x2x3,S|SD|SDS,87.5,0.0,False
2012103195,オトコギイッポン,Sir Gaylord,2,5x5,SSDSS|SDDSS,6.25,0.0,False
2012104672,ダノンリバティ,Northern Dancer,4,4x5x5x5,SSDSS|SDSSS|DSSS|DDDSS,15.625,1.171875,True
2012104672,ダノンリバティ,Special,2,5x5,SSDSD|DSSDD,6.25,0.1953125,True
2012104508,クルーガー,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DSDSS,9.375,0.390625,True
2012103997,イーデンホール,Danzig,3,3x4x5,DSD|DSDS|DDSSS,21.875,0.0,False
2012103997,イーデンホール,Nijinsky,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2012103997,イーデンホール,Northern Dancer,2,4x5,SDSS|DSDSS,9.375,0.390625,True
2012104678,ブラックバゴ,Halo,2,4x5,SDDDS|DSSS,9.375,0.390625,True
2012106012,タケルラムセス,Nearctic,2,4x5,DSSSS|DDSS,9.375,0.0,False
2012106012,タケルラムセス,Northern Dancer,3,4x5x5,SSDSS|SDSSS|DSSS,12.5,0.78125,True
2012106012,タケルラムセス,Nureyev,2,3x4,SSDS|DSS,18.75,1.5625,True
2012106012,タケルラムセス,Special,2,4x5,SSDSD|DSSD,9.375,0.390625,True
2012100734,マイネルシュバリエ,Buckpasser,2,5x5,SDSDS|DDSDS,6.25,0.1953125,True
2012100734,マイネルシュバリエ,Mr. Prospector,2,4x5,SSSSS|SDSS,9.375,0.0,False
2012100734,マイネルシュバリエ,Nijinsky,2,4x5,DSDSS|DDSS,9.375,0.0,False
2012100734,マイネルシュバリエ,Northern Dancer,3,5x5x5,SSDSS|SDDSS|DDSSS,9.375,0.390625,True
2012100734,マイネルシュバリエ,シル,2,4x5,DSDSD|DDSD,9.375,0.0,False
2012100734,マイネルシュバリエ,マルゼンスキー,2,3x4,DSDS|DDS,18.75,0.0,False
2012103796,フォワードカフェ,Northern Dancer,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2012103796,フォワードカフェ,Secretariat,2,5x5,DSSDS|DDSDS,6.25,0.0,False
2012103387,ディアコンチェルト,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2012103017,バルビエール,Gold Digger,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2012103017,バルビエール,Mr. Prospector,2,4x4,SDSS|DSSS,12.5,0.78125,True
2012103017,バルビエール,Northern Dancer,2,5x5,DSDSS|DDDSS,6.25,0.0,False
2012103017,バルビエール,Raise a Native,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2012103988,ソールインパクト,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2012109092,ナスノセイカン,Goofed,2,5x5,SDDSD|DSSSD,6.25,0.1953125,True
2012109092,ナスノセイカン,Lyphard,3,4x4x5,SDDS|DSSS|DDSDS,15.625,1.171875,True
2012109092,ナスノセイカン,Northern Dancer,2,5x5,SDDSS|DSSSS,6.25,0.1953125,True
2012103129,コスモナインボール,Northern Dancer,3,5x5x5,SDDDS|DSSSS|DDDSS,9.375,0.390625,True
2012104648,ザイディックメア,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2012104648,ザイディックメア,Mr. Prospector,2,4x5,SDSS|DDSDS,9.375,0.390625,True
2012104648,ザイディックメア,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2012104648,ザイディックメア,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2012104084,ベルーフ,Northern Dancer,3,5x5x5,SSSSS|SDDSS|DDDSS,9.375,0.390625,True
2008103293,ゼンノルジェロ,Francis S.,2,4x5,SDDDS|DDDS,9.375,0.390625,True
2008103293,ゼンノルジェロ,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2008103293,ゼンノルジェロ,Nashua,2,5x5,SSSDS|DDSDS,6.25,0.1953125,True
2008103293,ゼンノルジェロ,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2008103293,ゼンノルジェロ,Raise a Native,2,4x5,DDSS|DDDDS,9.375,0.0,False
2008103293,ゼンノルジェロ,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2011104344,ハギノハイブリッド,Graustark,2,4x5,SSDS|SDDDS,9.375,0.0,False
2011104344,ハギノハイブリッド,Hail to Reason,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2009106388,ホーカーテンペスト,Nijinsky,2,4x5,SDDS|DSDSS,9.375,0.390625,True
2009106388,ホーカーテンペスト,Northern Dancer,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2011105911,アドマイヤデウス,Natalma,2,5x5,SDDSD|DDSSD,6.25,0.1953125,True
2011105911,アドマイヤデウス,Nearctic,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2011105911,アドマイヤデウス,Northern Dancer,2,4x4,SDDS|DDSS,12.5,0.78125,True
2009105546,フーラブライド,Nijinsky,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2009105546,フーラブライド,Northern Dancer,2,4x5,SDSS|DDSSS,9.375,0.390625,True
2010104866,タマモベストプレイ,Almahmoud,2,5x5,SSSDD|DSSDD,6.25,0.1953125,True
2010104866,タマモベストプレイ,Lady Angela,2,4x5,DSSSD|DSDD,9.375,0.0,False
2007101798,メイショウカンパク,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2007101798,メイショウカンパク,Northern Dancer,3,4x5x5,SDSS|DSDSS|DDDSS,12.5,0.78125,True
2010103602,サトノノブレス,Northern Dancer,2,5x5,SDSSS|DDDDS,6.25,0.1953125,True
2008104252,コウエイオトメ,Northern Dancer,2,5x5,SDDSS|DSDSS,6.25,0.1953125,True
2010104698,ビービートレイター,Bold Ruler,2,4x5,SSDSS|SDSS,9.375,0.0,False
2010104510,アクションスター,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2010104510,アクションスター,Northern Dancer,2,5x5,DSDSS|DDDSS,6.25,0.0,False
2008102584,ヴィクトリースター,Hail to Reason,3,4x5x5,SSSS|DSDDS|DDSSS,12.5,0.78125,True
2008102584,ヴィクトリースター,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDDSS,12.5,0.5859375,True
2008101165,コスモロビン,Gold Digger,2,4x5,SDSSD|DSSD,9.375,0.390625,True
2008101165,コスモロビン,Hail to Reason,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2008101165,コスモロビン,Mr. Prospector,2,3x4,SDSS|DSS,18.75,1.5625,True
2008101165,コスモロビン,Raise a Native,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2008103350,ムーンリットレイク,Northern Dancer,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2010104256,トウシンモンステラ,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDSSS,9.375,0.390625,True
2007102929,ダークシャドウ,Natalma,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2007102929,ダークシャドウ,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2007102929,ダークシャドウ,Northern Dancer,2,4x4,SDSS|DDSS,12.5,0.78125,True
2009104977,マイネルディーン,Hornbeam,2,4x5,DSDS|DDDDS,9.375,0.0,False
2009104977,マイネルディーン,Northern Dancer,2,4x5,SDSS|DDDSS,9.375,0.390625,True
2007103033,フラガラッハ,Natalma,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2007103033,フラガラッハ,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2007103033,フラガラッハ,Northern Dancer,2,4x4,SDSS|DDSS,12.5,0.78125,True
2009102678,ディサイファ,Northern Dancer,3,4x5x5,SDSSS|DSDSS|DDSS,12.5,0.5859375,True
2009102678,ディサイファ,Raise a Native,2,5x5,DSSSS|DDDDS,6.25,0.0,False
2008104739,マイネルメダリスト,Northern Dancer,2,4x5,SDDSS|DSSS,9.375,0.390625,True
2009102739,ゴールドシップ,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2009102739,ゴールドシップ,Princely Gift,2,5x5,SDDDS|DDDSS,6.25,0.1953125,True
2010104296,フェイムゲーム,Northern Dancer,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2008103095,ユニバーサルバンク,Klairon,2,4x5,DSSSS|DDSS,9.375,0.0,False
2009103847,クリールカイザー,Halo,3,1x2x3,S|SD|SDS,87.5,0.0,False
2009103847,クリールカイザー,Northern Dancer,2,4x5,SSSS|DSDSS,9.375,0.390625,True
2009103847,クリールカイザー,Sir Gaylord,2,5x5,SSDSS|SDDSS,6.25,0.0,False
2008102978,オーシャンブルー,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2008103100,ミトラ,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2008103100,ミトラ,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2008103100,ミトラ,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2006103368,セイクリッドバレー,Graustark,2,4x5,SSDS|SDDDS,9.375,0.0,False
2006103368,セイクリッドバレー,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2006109274,ラインブラッド,Native Dancer,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2006109274,ラインブラッド,Northern Dancer,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2011102893,ショウナンラグーン,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2008103349,ノーステア,Gold Digger,2,4x5,SDSSD|DDSD,9.375,0.390625,True
2008103349,ノーステア,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2008103349,ノーステア,Mr. Prospector,2,3x4,SDSS|DDS,18.75,1.5625,True
2008103349,ノーステア,Nashua,2,5x5,DSSDS|DDSDS,6.25,0.0,False
2008103349,ノーステア,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2008103349,ノーステア,Raise a Native,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2008103349,ノーステア,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2010105827,キズナ,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2010100460,ヒラボクディープ,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2011104000,ハープスター,Natalma,2,5x5,DSSSD|DDDSD,6.25,0.0,False
2011104000,ハープスター,Nearctic,2,5x5,DSSSS|DDDSS,6.25,0.0,False
2011104000,ハープスター,Northern Dancer,3,4x4x5,SDSSS|DSSS|DDDS,15.625,0.78125,True
2011105898,スズカデヴィアス,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDDSS,9.375,0.390625,True
2010104087,メジャープレゼンス,Natalma,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2010104087,メジャープレゼンス,Nearctic,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2010104087,メジャープレゼンス,Northern Dancer,2,4x4,SDSS|DSSS,12.5,0.78125,True
2008102638,ネオブラックダイヤ,Northern Dancer,2,4x5,DSSS|DDDSS,9.375,0.0,False
2007100206,タニノエポレット,Flaming Page,2,4x5,SDSD|DSSSD,9.375,0.390625,True
2007100206,タニノエポレット,Graustark,2,5x5,SDDSS|DDDDS,6.25,0.1953125,True
2007100206,タニノエポレット,Nijinsky,2,3x4,SDS|DSSS,18.75,1.5625,True
2007100206,タニノエポレット,Northern Dancer,2,4x5,SDSS|DSSSS,9.375,0.390625,True
2006106754,サイモントルナーレ,Native Dancer,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2006106754,サイモントルナーレ,Raise You,2,5x5,DSSSD|DDSSD,6.25,0.0,False
2006106754,サイモントルナーレ,Raise a Native,2,4x4,DSSS|DDSS,12.5,0.0,False
2008103361,カルドブレッサ,Northern Dancer,2,4x5,SDSS|DDSSS,9.375,0.390625,True
2009104380,カムフィー,Almahmoud,2,5x5,SSSDD|DSSDD,6.25,0.1953125,True
2009104380,カムフィー,Hail to Reason,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2009104380,カムフィー,Lady Angela,2,4x5,DSSSD|DSDD,9.375,0.0,False
2009104380,カムフィー,Natalma,2,4x5,SDSSD|DSSD,9.375,0.390625,True
2009104380,カムフィー,Nearctic,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2009104380,カムフィー,Northern Dancer,2,3x4,SDSS|DSS,18.75,1.5625,True
2009104380,カムフィー,Promised Land,2,5x5,SSDSS|DDDDS,6.25,0.1953125,True
2009106492,ニューダイナスティ,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2009106492,ニューダイナスティ,Northern Dancer,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2009106492,ニューダイナスティ,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2009106492,ニューダイナスティ,Turn-to,3,5x5x5,SSSSS|DSSSS|DDDSS,9.375,0.390625,True
2009104946,タガノグーフォ,Northern Dancer,2,4x5,DSSS|DDSSS,9.375,0.0,False
2011104477,シャンパーニュ,Caro,2,4x5,SSSS|DDDSS,9.375,0.390625,True
2011104477,シャンパーニュ,Fabulous Dancer,2,3x4,SDDS|DDS,18.75,1.5625,True
2011104477,シャンパーニュ,Kaldoun,2,3x4,SSS|DDDS,18.75,1.5625,True
2011104477,シャンパーニュ,Katana,2,4x5,SSSD|DDDSD,9.375,0.390625,True
2011104477,シャンパーニュ,Last of the Line,2,4x5,SDDSD|DDSD,9.375,0.390625,True
2011104477,シャンパーニュ,Natalma,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2011104477,シャンパーニュ,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2011104477,シャンパーニュ,Northern Dancer,3,4x4x5,SDSS|SDDSS|DDSS,15.625,1.171875,True
2010103013,タイセイドリーム,Northern Dancer,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2008104467,ファタモルガーナ,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2012104823,ベルラップ,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2012104823,ベルラップ,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2012100517,タガノエスプレッソ,Northern Dancer,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2012100517,タガノエスプレッソ,Nureyev,2,4x5,DSSDS|DDDS,9.375,0.0,False
2012104668,サトノクラウン,Buckpasser,2,5x5,SSSDS|DSSDS,6.25,0.1953125,True
2012104668,サトノクラウン,Mr. Prospector,2,4x5,DSSS|DDSSS,9.375,0.0,False
2012104668,サトノクラウン,Northern Dancer,2,4x5,SSSS|DSDSS,9.375,0.390625,True
2012104668,サトノクラウン,Sir Ivor,2,5x5,DSDDS|DDSDS,6.25,0.0,False
2012104799,ブライトエンブレム,Mr. Prospector,2,4x5,DSSS|DDSSS,9.375,0.0,False
2012100407,グァンチャーレ,Cosmah,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2012100407,グァンチャーレ,Hail to Reason,3,5x5x5,SSSSS|SDSSS|DSSSS,9.375,0.390625,True
2012100407,グァンチャーレ,Halo,2,4x4,SDSS|DSSS,12.5,0.78125,True
2012100407,グァンチャーレ,Northern Dancer,3,5x5x5,SSDSS|SDDSS|DDSSS,9.375,0.390625,True
2012103656,ジャストフォーユー,Northern Dancer,2,4x5,SDSSS|DDDS,9.375,0.390625,True
2012104614,トーセンバジル,Northern Dancer,3,4x5x5,SSSSS|SDDSS|DDSS,12.5,0.78125,True
2012103165,コメート,Goofed,2,4x5,SDSSD|DDDD,9.375,0.390625,True
2012103165,コメート,Lyphard,2,2x4,SDSS|DD,31.25,3.125,True
2011104004,サングレアル,Hail to Reason,2,4x5,SSSS|DSDDS,9.375,0.390625,True
2011104004,サングレアル,Turn-to,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2009106332,ダノンジェラート,Lyphard,2,4x5,SDSS|DDSDS,9.375,0.390625,True
2009106332,ダノンジェラート,Northern Dancer,3,5x5x5,SDSSS|DSSSS|DDDSS,9.375,0.390625,True
2011104272,キングズオブザサン,Northern Dancer,2,4x5,SDSS|SDDSS,9.375,0.0,False
2009102413,フレージャパン,Hail to Reason,2,3x4,SSS|DSSS,18.75,1.5625,True
2009102413,フレージャパン,Nothirdchance,2,4x5,SSSD|DSSSD,9.375,0.390625,True
2009102413,フレージャパン,Turn-to,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2007104975,ゲシュタルト,Northern Dancer,2,4x5,DSDSS|DDSS,9.375,0.0,False
2008104835,ヒットザターゲット,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDDSS,9.375,0.390625,True
2009103402,サンレイレーザー,Hail to Reason,3,5x5x5,SSDSS|DDSSS|DDDDS,9.375,0.390625,True
2009103402,サンレイレーザー,Raise a Native,2,5x5,SSDDS|SDSSS,6.25,0.0,False
2009105185,コスモオオゾラ,Hail to Reason,2,5x5,SSSSS|DSDSS,6.25,0.1953125,True
2009105185,コスモオオゾラ,Halo,2,4x5,SSSS|DDSDS,9.375,0.390625,True
2009105185,コスモオオゾラ,Northern Dancer,2,5x5,DSSSS|DDDSS,6.25,0.0,False
2009105185,コスモオオゾラ,Raise a Native,3,5x5x5,SSDSS|DSDDS|DDSSS,9.375,0.390625,True
2010104439,ラストインパクト,Almahmoud,2,5x5,SSSDD|DDSDD,6.25,0.1953125,True
2010104439,ラストインパクト,Northern Dancer,2,3x5,SDSSS|DDS,15.625,0.78125,True
2010104287,デニムアンドルビー,Northern Dancer,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2010104287,デニムアンドルビー,Nureyev,2,3x5,DSSDS|DDS,15.625,0.0,False
2009102644,スノードン,Buckpasser,2,5x5,DSDDS|DDSDS,6.25,0.0,False
2009102644,スノードン,Gold Digger,3,5x5x5,SSSSD|DSSSD|DDSSD,9.375,0.390625,True
2009102644,スノードン,Mr. Prospector,3,4x4x4,SSSS|DSSS|DDSS,18.75,1.5625,True
2009102644,スノードン,Raise a Native,3,5x5x5,SSSSS|DSSSS|DDSSS,9.375,0.390625,True
2008103192,カレンミロティック,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2009100777,メイショウカドマツ,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2009100777,メイショウカドマツ,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2009100777,メイショウカドマツ,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2008103206,ウインバリアシオン,Almahmoud,2,5x5,SSSDD|DSSDD,6.25,0.1953125,True
2008103206,ウインバリアシオン,Northern Dancer,3,3x5x5,SDDSS|DSS|DDDSS,18.75,0.9765625,True
2008102064,ホッコーブレーヴ,Natalma,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2008102064,ホッコーブレーヴ,Nearctic,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2008102064,ホッコーブレーヴ,Northern Dancer,2,4x4,SDSS|DSSS,12.5,0.78125,True
2009106599,フェノーメノ,Natalma,2,5x5,DSSSD|DSDDD,6.25,0.0,False
2009106599,フェノーメノ,Northern Dancer,2,4x5,SDDSS|DSSS,9.375,0.390625,True
2009106599,フェノーメノ,Ribot,2,5x5,DSDSS|DDDDS,6.25,0.0,False
2011104377,サウンズオブアース,Almahmoud,2,5x5,SSSDD|DSSDD,6.25,0.1953125,True
2010100233,トーセンアルニカ,Fairy Bridge,2,4x5,SSSD|DSDSD,9.375,0.390625,True
2010100233,トーセンアルニカ,Northern Dancer,4,4x5x5x5,SSSS|SDSSS|DSDSS|DDDSS,15.625,1.171875,True
2010100233,トーセンアルニカ,Sadler's Wells,2,3x4,SSS|DSDS,18.75,1.5625,True
2008102279,トラストワン,Bold Ruler,2,5x5,SDDSS|DSDSS,6.25,0.1953125,True
2008102279,トラストワン,Buckpasser,2,4x5,SSDS|DDSDS,9.375,0.390625,True
2008102279,トラストワン,Northern Dancer,3,5x5x5,SDSSS|DSSSS|DDSSS,9.375,0.390625,True
2008102279,トラストワン,Secretariat,2,4x4,SDDS|DSDS,12.5,0.78125,True
2008102279,トラストワン,Somethingroyal,2,5x5,SDDSD|DSDSD,6.25,0.1953125,True
2006103340,ダノンヨーヨー,Double Jay,2,5x5,DSDDS|DDDDS,6.25,0.0,False
2006103340,ダノンヨーヨー,Raise a Native,3,4x5x5,SDDDS|DSSS|DDSSS,12.5,0.5859375,True
2010104304,ラキシス,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDDSS,12.5,0.5859375,True
2009102372,ゼロス,Northern Dancer,3,4x5x5,SSDSS|SDSSS|DDSS,12.5,0.78125,True
2009106230,カレンブラックヒル,Le Fabuleux,2,5x5,DSSDS|DDDDS,6.25,0.0,False
2009106230,カレンブラックヒル,Northern Dancer,2,4x5,SDSS|DDSSS,9.375,0.390625,True
2008103165,ムスカテール,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2008103165,ムスカテール,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2008103165,ムスカテール,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2011103584,ショウナンパンドラ,Northern Dancer,3,5x5x5,SDSSS|DSSSS|DDDSS,9.375,0.390625,True
2009105961,スピルバーグ,Goofed,3,5x5x5,SDSSD|DSDSD|DDDDD,9.375,0.390625,True
2009105961,スピルバーグ,Lyphard,2,4x4,SDSS|DSDS,12.5,0.78125,True
2009105961,スピルバーグ,Northern Dancer,3,4x5x5,SDSSS|DSDSS|DDSS,12.5,0.5859375,True
2011105005,タガノグランパ,Mill Reef,2,5x5,SDSDS|DDDDS,6.25,0.1953125,True
2011105005,タガノグランパ,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDDSS,9.375,0.390625,True
2012104511,ドゥラメンテ,Northern Dancer,3,5x5x5,SSDSS|SDSSS|DDDSS,9.375,0.390625,True
2012103484,スピリッツミノル,Graustark,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2012103484,スピリッツミノル,Key Bridge,2,5x5,SDDSD|DDDSD,6.25,0.1953125,True
2012103484,スピリッツミノル,Key to the Mint,2,4x4,SDDS|DDDS,12.5,0.78125,True
2012103484,スピリッツミノル,Nijinsky,2,3x5,SSDSD|DSS,15.625,0.78125,True
2012103484,スピリッツミノル,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDSSS,12.5,0.5859375,True
2012103484,スピリッツミノル,Secretariat,2,5x5,SDSDS|DDSDS,6.25,0.1953125,True
2012106019,ワンダーアツレッタ,Gold Digger,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2012106019,ワンダーアツレッタ,In Reality,2,4x5,SSDDS|SDDS,9.375,0.0,False
2012106019,ワンダーアツレッタ,Mr. Prospector,2,4x4,SSSS|DSSS,12.5,0.78125,True
2012106019,ワンダーアツレッタ,Raise a Native,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2012104889,リアルスティール,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDDSS,12.5,0.5859375,True
2012102013,キタサンブラック,Goofed,2,5x5,SDSSD|DDDSD,6.25,0.1953125,True
