race_id,url
202104040701,https://en.netkeiba.com/race/race_result.html?race_id=202104040701
202103020604,https://en.netkeiba.com/race/race_result.html?race_id=202103020604
202210020508,https://en.netkeiba.com/race/race_result.html?race_id=202210020508
202206030404,https://en.netkeiba.com/race/race_result.html?race_id=202206030404
