horse_id,horse_name,source_url,qc_status,sire,dam,broodmare_sire,sire_sire,sire_dam_sire,dam_dam,female_tail_5gen,sire_line,sire_broad_line,broodmare_sire_line,broodmare_sire_broad_line,sire_x_bms_line,sire_broad_x_bms_broad,sire_line_x_female_tail,repeated_ancestor_count,cross_summary,wright_F_approx_pct,blood_sunday_silence_pct,blood_northern_dancer_pct,blood_mr_prospector_pct,blood_kingmambo_pct,blood_roberto_pct,blood_sadler_s_wells_pct,blood_danzig_pct,blood_halo_pct,blood_hail_to_reason_pct,blood_seattle_slew_pct,blood_a_p_indy_pct,blood_nijinsky_pct,blood_nureyev_pct,blood_storm_cat_pct,blood_deputy_minister_pct,blood_tony_bin_pct,blood_lyphard_pct,blood_raise_a_native_pct,blood_native_dancer_pct
2010105964,マイネルミラノ,https://db.netkeiba.com/horse/ped/2010105964/,PASS,Stay Gold,パールバーリー Pearl Barley,Polish Precedent,Sunday Silence,ディクタス Dictus,Pearl Kite,Fairness,Stay Gold,Hail to Reason,Danzig,Northern Dancer,Stay Gold__X__Danzig,Hail to Reason__X__Northern Dancer,Stay Gold__X__Fairness,2,Hail to Reason:4x5;Northern Dancer:4x5x5,0.9765625,25.0,12.5,0.0,0.0,6.25,0.0,12.5,12.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010104298,ラブリーデイ,https://db.netkeiba.com/horse/ped/2010104298/,PASS,King Kamehameha,ポップコーンジャズ,ダンスインザダーク,Kingmambo,ラストタイクーン Last Tycoon,グレイスルーマー,ペルースポート,King Kamehameha,Native Dancer,Sunday Silence,Hail to Reason,King Kamehameha__X__Sunday Silence,Native Dancer__X__Hail to Reason,King Kamehameha__X__ペルースポート,1,Northern Dancer:5x5x5,0.390625,12.5,9.375,12.5,25.0,3.125,0.0,0.0,6.25,3.125,0.0,0.0,6.25,6.25,0.0,0.0,12.5,0.0,6.25,3.125
2008105362,ナカヤマナイト,https://db.netkeiba.com/horse/ped/2008105362/,PASS,Stay Gold,フィジーガール,カコイーシーズ Cacoethes,Sunday Silence,ディクタス Dictus,ツバキヒメ,Rose's Jewel,Stay Gold,Hail to Reason,Raise a Native,Native Dancer,Stay Gold__X__Raise a Native,Hail to Reason__X__Native Dancer,Stay Gold__X__Rose's Jewel,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,3.125
2010103783,ロゴタイプ,https://db.netkeiba.com/horse/ped/2010103783/,PASS,ローエングリン,ステレオタイプ,Sunday Silence,Singspiel,Garde Royale,スターバレリーナ,Eleven Keys,Sadler's Wells,Northern Dancer,Sunday Silence,Hail to Reason,Sadler's Wells__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Sadler's Wells__X__Eleven Keys,4,Cosmah:4x5;Hail to Reason:4x5;Halo:3x4;Northern Dancer:5x5,2.5390625,25.0,6.25,0.0,0.0,0.0,6.25,0.0,18.75,9.375,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0
2008103265,デウスウルト,https://db.netkeiba.com/horse/ped/2008103265/,PASS,King Kamehameha,バプティスタ,Sunday Silence,Kingmambo,ラストタイクーン Last Tycoon,ビーバップ,Eilan Aigas,King Kamehameha,Native Dancer,Sunday Silence,Hail to Reason,King Kamehameha__X__Sunday Silence,Native Dancer__X__Hail to Reason,King Kamehameha__X__Eilan Aigas,2,Northern Dancer:5x5x5;Raise a Native:4x5,0.78125,25.0,9.375,12.5,25.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,9.375,3.125
2010110107,ヒュウマ,https://db.netkeiba.com/horse/ped/2010110107/,PASS,Any Given Saturday,Moravia,A.P. Indy,Distorted Humor,A.P. Indy,Gold Canyon,Turn to Joy,Mr. Prospector,Native Dancer,A.P. Indy,Seattle Slew,Mr. Prospector__X__A.P. Indy,Native Dancer__X__Seattle Slew,Mr. Prospector__X__Turn to Joy,11,A.P. Indy:2x3;Bold Reasoning:4x5;Danzig:3x4;Gold Digger:4x5;Lassie Dear:4x5;Mr. Prospector:3x4;My Charmer:4x5;Raise a Native:4x5;Seattle Slew:3x4;Secretariat:4x5;Weekend Surprise:3x4,13.28125,0.0,3.125,18.75,0.0,0.0,0.0,18.75,0.0,0.0,18.75,37.5,0.0,3.125,0.0,0.0,0.0,0.0,9.375,3.125
2008101384,メイショウナルト,https://db.netkeiba.com/horse/ped/2008101384/,PASS,Heart's Cry,スターペスミツコ,カーネギー Carnegie,Sunday Silence,Tony Bin,マーチンミユキ,コランディア,Heart's Cry,Hail to Reason,Sadler's Wells,Northern Dancer,Heart's Cry__X__Sadler's Wells,Hail to Reason__X__Northern Dancer,Heart's Cry__X__コランディア,1,Northern Dancer:4x5x5,0.5859375,25.0,12.5,0.0,0.0,0.0,12.5,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0,12.5,6.25,0.0,0.0
2009106558,アイスフォーリス,https://db.netkeiba.com/horse/ped/2009106558/,PASS,Stay Gold,リリウム,クロフネ,Sunday Silence,ディクタス Dictus,ベゴニア Begonia,Adorada,Stay Gold,Hail to Reason,Deputy Minister,Northern Dancer,Stay Gold__X__Deputy Minister,Hail to Reason__X__Northern Dancer,Stay Gold__X__Adorada,0,,0.0,25.0,3.125,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
2010103776,ユールシンギング,https://db.netkeiba.com/horse/ped/2010103776/,PASS,シンボリクリスエス,ジョリーノエル,スペシャルウィーク,Kris S.,Gold Meridian,クリスマスツリー,サワーオレンジ,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__サワーオレンジ,2,Hail to Reason:4x5;Roberto:3x5,1.171875,12.5,0.0,0.0,0.0,15.625,0.0,0.0,6.25,9.375,6.25,0.0,3.125,0.0,0.0,0.0,12.5,0.0,0.0,0.0
2011106350,マイネルフロスト,https://db.netkeiba.com/horse/ped/2011106350/,PASS,ブラックタイド,スリースノーグラス,グラスワンダー,Sunday Silence,Alzao,ダイヤモンドスノー,Radiopye,Sunday Silence,Hail to Reason,Roberto,Hail to Reason,Sunday Silence__X__Roberto,Hail to Reason__X__Hail to Reason,Sunday Silence__X__Radiopye,4,Danzig:4x4;Hail to Reason:4x5;Northern Dancer:5x5x5;Pas de Nom:5x5,0.78125,25.0,9.375,3.125,0.0,6.25,0.0,12.5,12.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2007102705,ペルーサ,https://db.netkeiba.com/horse/ped/2007102705/,PASS,ゼンノロブロイ,アルゼンチンスター,Candy Stripes,Sunday Silence,マイニング Mining,ディフェレンテ Diferente,Desafiada,Sunday Silence,Hail to Reason,Nasrullah,Nasrullah,Sunday Silence__X__Nasrullah,Hail to Reason__X__Nasrullah,Sunday Silence__X__Desafiada,0,,0.0,25.0,3.125,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.125,0.0
2009105738,クランモンタナ,https://db.netkeiba.com/horse/ped/2009105738/,PASS,Deep Impact,エアトゥーレ,Tony Bin,Sunday Silence,Alzao,スキーパラダイス Ski Paradise,Cable Censor,Deep Impact,Hail to Reason,Tony Bin,Tony Bin,Deep Impact__X__Tony Bin,Hail to Reason__X__Tony Bin,Deep Impact__X__Cable Censor,3,Goofed:4x5;Lyphard:3x4;Northern Dancer:4x5,2.34375,25.0,9.375,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,3.125,0.0,0.0,0.0,25.0,18.75,0.0,0.0
2009104264,ケイアイエレガント,https://db.netkeiba.com/horse/ped/2009104264/,PASS,King Kamehameha,Post Parade,A.P. Indy,Kingmambo,ラストタイクーン Last Tycoon,Spanish Parade,Garvey Girl,King Kamehameha,Native Dancer,A.P. Indy,Seattle Slew,King Kamehameha__X__A.P. Indy,Native Dancer__X__Seattle Slew,King Kamehameha__X__Garvey Girl,2,Nashua:5x5;Northern Dancer:5x5x5,0.5859375,0.0,9.375,12.5,25.0,12.5,0.0,0.0,0.0,6.25,12.5,25.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,3.125
2009101075,ラブイズブーシェ,https://db.netkeiba.com/horse/ped/2009101075/,PASS,マンハッタンカフェ,ローリエ,メジロマックイーン,Sunday Silence,Law Society,ナカミシュンラン,シスターサリー,Sunday Silence,Hail to Reason,メジロマックイーン,メジロマックイーン,Sunday Silence__X__メジロマックイーン,Hail to Reason__X__メジロマックイーン,Sunday Silence__X__シスターサリー,0,,0.0,25.0,3.125,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2010104993,バッドボーイ,https://db.netkeiba.com/horse/ped/2010104993/,PASS,マンハッタンカフェ,ミスキ Miski,Miswaki,Sunday Silence,Law Society,Alvernia,Miss Molly,Sunday Silence,Hail to Reason,Mr. Prospector,Native Dancer,Sunday Silence__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Sunday Silence__X__Miss Molly,3,Native Dancer:5x5;Raise You:5x5;Raise a Native:4x4,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25
2009110101,アンコイルド,https://db.netkeiba.com/horse/ped/2009110101/,PASS,Giant's Causeway,Tanzania,Alzao,Storm Cat,Rahy,Triple Couronne,Russ-Marie,Storm Cat,Northern Dancer,Lyphard,Northern Dancer,Storm Cat__X__Lyphard,Northern Dancer__X__Northern Dancer,Storm Cat__X__Russ-Marie,4,Hail to Reason:4x5;Natalma:5x5;Nearctic:5x5;Northern Dancer:4x4,1.5625,0.0,12.5,0.0,0.0,6.25,0.0,0.0,3.125,9.375,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,0.0
2008103125,パッションダンス,https://db.netkeiba.com/horse/ped/2008103125/,PASS,Deep Impact,キッスパシオン,ジェイドロバリー Jade Robbery,Sunday Silence,Alzao,レツツキツス Letkiss,Mashallah,Deep Impact,Hail to Reason,Mr. Prospector,Native Dancer,Deep Impact__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Deep Impact__X__Mashallah,3,Goofed:4x5;Lyphard:3x4;Northern Dancer:4x5x5,2.5390625,25.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,18.75,6.25,3.125
2012102487,クラージュシチー,https://db.netkeiba.com/horse/ped/2012102487/,PASS,ハービンジャー Harbinger,リボンシチー,Sunday Silence,Dansili,Bering,リボーンガーネット,ガーネツト,Danzig,Northern Dancer,Sunday Silence,Hail to Reason,Danzig__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Danzig__X__ガーネツト,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,0.0,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.125,0.0,0.0
2012104665,ブライトバローズ,https://db.netkeiba.com/horse/ped/2012104665/,PASS,King Kamehameha,ジェダイト,Sunday Silence,Kingmambo,ラストタイクーン Last Tycoon,グリーンポーラ Green Pola,Sly Pola,King Kamehameha,Native Dancer,Sunday Silence,Hail to Reason,King Kamehameha__X__Sunday Silence,Native Dancer__X__Hail to Reason,King Kamehameha__X__Sly Pola,1,Northern Dancer:4x5x5,0.78125,25.0,12.5,12.5,25.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,6.25,3.125
2012103195,オトコギイッポン,https://db.netkeiba.com/horse/ped/2012103195/,PASS,Halo,ビクトリーステップ,オジジアン Ogygian,ダンシングブレーヴ Dancing Brave,Halo,ミセスビクトリア,オーハヤブサ,Halo,Hail to Reason,オジジアン Ogygian,オジジアン Ogygian,Halo__X__オジジアン Ogygian,Hail to Reason__X__オジジアン Ogygian,Halo__X__オーハヤブサ,2,Halo:1x2x3;Sir Gaylord:5x5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,87.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0
2012104672,ダノンリバティ,https://db.netkeiba.com/horse/ped/2012104672/,PASS,King Kamehameha,スカーレットベル,エリシオ Helissio,Kingmambo,ラストタイクーン Last Tycoon,スカーレットレディ,Consentida,King Kamehameha,Native Dancer,Northern Dancer,Northern Dancer,King Kamehameha__X__Northern Dancer,Native Dancer__X__Northern Dancer,King Kamehameha__X__Consentida,2,Northern Dancer:4x5x5x5;Special:5x5,1.3671875,12.5,15.625,12.5,25.0,0.0,0.0,0.0,6.25,3.125,3.125,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,3.125
2012104508,クルーガー,https://db.netkeiba.com/horse/ped/2012104508/,PASS,King Kamehameha,アディクティド Addicted,ディクタット Diktat,Kingmambo,ラストタイクーン Last Tycoon,Astica,Ara,King Kamehameha,Native Dancer,ディクタット Diktat,ディクタット Diktat,King Kamehameha__X__ディクタット Diktat,Native Dancer__X__ディクタット Diktat,King Kamehameha__X__Ara,1,Northern Dancer:5x5x5,0.390625,0.0,9.375,12.5,25.0,3.125,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,3.125
2012103997,イーデンホール,https://db.netkeiba.com/horse/ped/2012103997/,PASS,ゴールドアリュール,シーリーコート,Distorted Humor,Sunday Silence,Nureyev,シーリール Sea Reel,Bellevarde,Sunday Silence,Hail to Reason,Mr. Prospector,Native Dancer,Sunday Silence__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Sunday Silence__X__Bellevarde,3,Danzig:3x4x5;Nijinsky:5x5;Northern Dancer:4x5,0.5859375,25.0,9.375,6.25,0.0,0.0,0.0,21.875,12.5,6.25,0.0,0.0,6.25,12.5,0.0,0.0,0.0,0.0,3.125,0.0
2012104678,ブラックバゴ,https://db.netkeiba.com/horse/ped/2012104678/,PASS,バゴ Bago,ステイウィズユー,Stay Gold,Nashwan,Nureyev,アイアンレディ,ルーブルクイン,Nasrullah,Nasrullah,Stay Gold,Hail to Reason,Nasrullah__X__Stay Gold,Nasrullah__X__Hail to Reason,Nasrullah__X__ルーブルクイン,1,Halo:4x5,0.390625,12.5,6.25,6.25,0.0,0.0,0.0,0.0,9.375,3.125,0.0,0.0,3.125,12.5,0.0,0.0,0.0,0.0,3.125,0.0
2012106012,タケルラムセス,https://db.netkeiba.com/horse/ped/2012106012/,PASS,King Kamehameha,ヒシピナクル,Theatrical,Kingmambo,ラストタイクーン Last Tycoon,Katies,Porthaven,King Kamehameha,Native Dancer,Nureyev,Northern Dancer,King Kamehameha__X__Nureyev,Native Dancer__X__Northern Dancer,King Kamehameha__X__Porthaven,4,Nearctic:4x5;Northern Dancer:4x5x5;Nureyev:3x4;Special:4x5,2.734375,0.0,12.5,12.5,25.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,6.25,3.125
2012100734,マイネルシュバリエ,https://db.netkeiba.com/horse/ped/2012100734/,PASS,バトルプラン Battle Plan,マイネポリーヌ,スペシャルウィーク,エンパイアメーカー Empire Maker,Seeking the Gold,マイネミレー,サンマリノ,Mr. Prospector,Native Dancer,Sunday Silence,Hail to Reason,Mr. Prospector__X__Sunday Silence,Native Dancer__X__Hail to Reason,Mr. Prospector__X__サンマリノ,6,Buckpasser:5x5;Mr. Prospector:4x5;Nijinsky:4x5;Northern Dancer:5x5x5;シル:4x5;マルゼンスキー:3x4,0.5859375,12.5,9.375,9.375,0.0,0.0,0.0,0.0,6.25,3.125,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2012103796,フォワードカフェ,https://db.netkeiba.com/horse/ped/2012103796/,PASS,マンハッタンカフェ,ベストブート Best Boot,Storm Boot,Sunday Silence,Law Society,Bright Tiara,Exclusive,Sunday Silence,Hail to Reason,Storm Cat,Northern Dancer,Sunday Silence__X__Storm Cat,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Exclusive,2,Northern Dancer:5x5;Secretariat:5x5,0.0,25.0,6.25,6.25,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,3.125,3.125
2012103387,ディアコンチェルト,https://db.netkeiba.com/horse/ped/2012103387/,PASS,サムライハート,サイレントベッド,ソウルオブザマター Soul of the Matter,Sunday Silence,Tony Bin,ビストロドゥパリ,Continue,Sunday Silence,Hail to Reason,ソウルオブザマター Soul of the Matter,ソウルオブザマター Soul of the Matter,Sunday Silence__X__ソウルオブザマター Soul of the Matter,Hail to Reason__X__ソウルオブザマター Soul of the Matter,Sunday Silence__X__Continue,1,Northern Dancer:5x5,0.1953125,25.0,6.25,6.25,0.0,0.0,6.25,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,3.125,0.0
2012103017,バルビエール,https://db.netkeiba.com/horse/ped/2012103017/,PASS,ゼンノロブロイ,グランドアメリフローラ Grand Ameriflora,Grand Slam,Sunday Silence,マイニング Mining,Lady Ameriflora,Pi Phi Gal,Sunday Silence,Hail to Reason,Mr. Prospector,Native Dancer,Sunday Silence__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Sunday Silence__X__Pi Phi Gal,4,Gold Digger:5x5;Mr. Prospector:4x4;Northern Dancer:5x5;Raise a Native:5x5,1.171875,25.0,6.25,12.5,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0
2012103988,ソールインパクト,https://db.netkeiba.com/horse/ped/2012103988/,PASS,Deep Impact,クリームオンリー Cream Only,Exchange Rate,Sunday Silence,Alzao,Raspberry Eggcream,Streak of Luck,Deep Impact,Hail to Reason,Danzig,Northern Dancer,Deep Impact__X__Danzig,Hail to Reason__X__Northern Dancer,Deep Impact__X__Streak of Luck,1,Northern Dancer:4x5,0.390625,25.0,9.375,3.125,0.0,0.0,0.0,12.5,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2012109092,ナスノセイカン,https://db.netkeiba.com/horse/ped/2012109092/,PASS,Heart's Cry,ナスノフィオナ,ホワイトマズル White Muzzle,Sunday Silence,Tony Bin,ナスノフローラ,ナスノホシ,Heart's Cry,Hail to Reason,Lyphard,Northern Dancer,Heart's Cry__X__Lyphard,Hail to Reason__X__Northern Dancer,Heart's Cry__X__ナスノホシ,3,Goofed:5x5;Lyphard:4x4x5;Northern Dancer:5x5,1.5625,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,15.625,0.0,0.0
2012103129,コスモナインボール,https://db.netkeiba.com/horse/ped/2012103129/,PASS,ハイアーゲーム,シックスポケット,カリズマティック Charismatic,Sunday Silence,Law Society,ビトウィーンダンシーズ Between Dances,Filipina,Sunday Silence,Hail to Reason,Northern Dancer,Northern Dancer,Sunday Silence__X__Northern Dancer,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Filipina,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2012104648,ザイディックメア,https://db.netkeiba.com/horse/ped/2012104648/,PASS,ゼンノロブロイ,シルキーラグーン,ブライアンズタイム Brian's Time,Sunday Silence,マイニング Mining,シーヴィーナス,Fiji,Sunday Silence,Hail to Reason,Roberto,Hail to Reason,Sunday Silence__X__Roberto,Hail to Reason__X__Hail to Reason,Sunday Silence__X__Fiji,4,Hail to Reason:4x4;Mr. Prospector:4x5;Nothirdchance:5x5;Turn-to:5x5,1.5625,25.0,3.125,9.375,0.0,12.5,0.0,6.25,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2012104084,ベルーフ,https://db.netkeiba.com/horse/ped/2012104084/,PASS,ハービンジャー Harbinger,レクレドール,Sunday Silence,Dansili,Bering,ゴールデンサッシュ,Sash of Honour,Danzig,Northern Dancer,Sunday Silence,Hail to Reason,Danzig__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Danzig__X__Sash of Honour,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,0.0,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0
2008103293,ゼンノルジェロ,https://db.netkeiba.com/horse/ped/2008103293/,PASS,シンボリクリスエス,フサイチエアデール,Sunday Silence,Kris S.,Gold Meridian,ラスティックベル Rustic Belle,Doll Ina,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__Doll Ina,6,Francis S.:4x5;Hail to Reason:4x4;Nashua:5x5;Nothirdchance:5x5;Raise a Native:4x5;Turn-to:5x5,1.7578125,25.0,0.0,12.5,0.0,12.5,0.0,0.0,12.5,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,3.125
2011104344,ハギノハイブリッド,https://db.netkeiba.com/horse/ped/2011104344/,PASS,タニノギムレット,ハッピーペインター,Tony Bin,ブライアンズタイム Brian's Time,クリスタルパレス Crystal Palace,サイレントハピネス,Minnetonka,Roberto,Hail to Reason,Tony Bin,Tony Bin,Roberto__X__Tony Bin,Hail to Reason__X__Tony Bin,Roberto__X__Minnetonka,2,Graustark:4x5;Hail to Reason:4x5,0.390625,12.5,0.0,0.0,0.0,12.5,0.0,0.0,6.25,9.375,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2009106388,ホーカーテンペスト,https://db.netkeiba.com/horse/ped/2009106388/,PASS,Hawk Wing,リッチダンサー Rich Dancer,Halling,Woodman,Val de l'Orne,Fairy Flight,Invermore,Mr. Prospector,Native Dancer,Halling,Halling,Mr. Prospector__X__Halling,Native Dancer__X__Halling,Mr. Prospector__X__Invermore,2,Nijinsky:4x5;Northern Dancer:4x5,0.78125,0.0,9.375,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,6.25,3.125
2011105911,アドマイヤデウス,https://db.netkeiba.com/horse/ped/2011105911/,PASS,アドマイヤドン,ロイヤルカード,Sunday Silence,ティンバーカントリー Timber Country,Tony Bin,アドマイヤラピス,Sunland,Mr. Prospector,Native Dancer,Sunday Silence,Hail to Reason,Mr. Prospector__X__Sunday Silence,Native Dancer__X__Hail to Reason,Mr. Prospector__X__Sunland,3,Natalma:5x5;Nearctic:5x5;Northern Dancer:4x4,1.171875,25.0,12.5,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,3.125,0.0
2009105546,フーラブライド,https://db.netkeiba.com/horse/ped/2009105546/,PASS,ゴールドアリュール,ヒカルカリーナ,メジロマックイーン,Sunday Silence,Nureyev,ヒカルパッション,テサロニアン,Sunday Silence,Hail to Reason,メジロマックイーン,メジロマックイーン,Sunday Silence__X__メジロマックイーン,Hail to Reason__X__メジロマックイーン,Sunday Silence__X__テサロニアン,2,Nijinsky:4x5;Northern Dancer:4x5,0.78125,25.0,9.375,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,9.375,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2009100570,アドマイヤフライト,https://db.netkeiba.com/horse/ped/2009100570/,PASS,マンハッタンカフェ,アドマイヤキセキ,Tony Bin,Sunday Silence,Law Society,オトメゴコロ,Noris,Sunday Silence,Hail to Reason,Tony Bin,Tony Bin,Sunday Silence__X__Tony Bin,Hail to Reason__X__Tony Bin,Sunday Silence__X__Noris,0,,0.0,25.0,3.125,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.25,0.0,0.0
2010104866,タマモベストプレイ,https://db.netkeiba.com/horse/ped/2010104866/,PASS,フジキセキ,ホットプレイ,Northern Taste,Sunday Silence,Le Fabuleux,ダイナホット,Sylko,Sunday Silence,Hail to Reason,Northern Dancer,Northern Dancer,Sunday Silence__X__Northern Dancer,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Sylko,2,Almahmoud:5x5;Lady Angela:4x5,0.1953125,25.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
2007101798,メイショウカンパク,https://db.netkeiba.com/horse/ped/2007101798/,PASS,グラスワンダー,ダンシングハピネス,ダンスインザダーク,Silver Hawk,Danzig,メイショウサチカゼ,Windsail,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__Windsail,2,Hail to Reason:4x5;Northern Dancer:4x5x5,1.171875,12.5,12.5,0.0,0.0,12.5,0.0,12.5,6.25,9.375,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2010103602,サトノノブレス,https://db.netkeiba.com/horse/ped/2010103602/,PASS,Deep Impact,クライウィズジョイ,Tony Bin,Sunday Silence,Alzao,クライングフォーモア Cryingformore,Moonscape,Deep Impact,Hail to Reason,Tony Bin,Tony Bin,Deep Impact__X__Tony Bin,Hail to Reason__X__Tony Bin,Deep Impact__X__Moonscape,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.25,0.0,0.0
2008104252,コウエイオトメ,https://db.netkeiba.com/horse/ped/2008104252/,PASS,Heart's Cry,ホットマンボ Hot Mambo,Kingmambo,Sunday Silence,Tony Bin,A. O. L. Hayes,House of Cards,Heart's Cry,Hail to Reason,Kingmambo,Native Dancer,Heart's Cry__X__Kingmambo,Hail to Reason__X__Native Dancer,Heart's Cry__X__House of Cards,1,Northern Dancer:5x5,0.1953125,25.0,6.25,12.5,25.0,0.0,0.0,0.0,12.5,6.25,6.25,12.5,0.0,6.25,0.0,0.0,12.5,6.25,6.25,3.125
2010104698,ビービートレイター,https://db.netkeiba.com/horse/ped/2010104698/,PASS,チーフベアハート Chief Bearhart,カタズオノンデ,サンデーウェル,Chief's Crown,Bold Hour,オグラトウショウ,マイラブ,Danzig,Northern Dancer,Sunday Silence,Hail to Reason,Danzig__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Danzig__X__マイラブ,1,Bold Ruler:4x5,0.0,12.5,6.25,0.0,0.0,0.0,0.0,12.5,6.25,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010104510,アクションスター,https://db.netkeiba.com/horse/ped/2010104510/,PASS,アグネスタキオン,レディオブヴェニス Lady of Venice,Loup Solitaire,Sunday Silence,ロイヤルスキー,Lacewings,Marie d'Anjou,Sunday Silence,Hail to Reason,Roberto,Hail to Reason,Sunday Silence__X__Roberto,Hail to Reason__X__Hail to Reason,Sunday Silence__X__Marie d'Anjou,2,Hail to Reason:4x5;Northern Dancer:5x5,0.390625,25.0,6.25,6.25,0.0,6.25,0.0,0.0,12.5,9.375,0.0,0.0,6.25,6.25,0.0,0.0,0.0,6.25,3.125,0.0
